OBJECTID,STFID,GROUP_NO,TRACT,BLOCK,BLOCK_GROUP,FULLSTFID,SHAPEarea,SHAPElen
4225,0462054000,4,046205,4000,0462054,518100462054000,80666.645444,1265.249502
4226,0460022001,2,046002,2001,0460022,518100460022001,1388431.728179,10799.251132
4227,0460101012,1,046010,1012,0460101,518100460101012,13440.623784,513.808191
4228,0418024000,4,041802,4000,0418024,518100418024000,40060.245539,817.530789
4229,0460051012,1,046005,1012,0460051,518100460051012,57454.646012,1270.418445
4230,0438004003,4,043800,4003,0438004,518100438004003,16225.08137,509.577811
4231,0412001023,1,041200,1023,0412001,518100412001023,40730.361099,793.655556
4232,0412002036,2,041200,2036,0412002,518100412002036,20001.065713,579.103192
4233,0458012003,2,045801,2003,0458012,518100458012003,65959.772402,1007.193982
4234,0454192005,2,045419,2005,0454192,518100454192005,107022.276057,1547.228644
4235,0448073006,3,044807,3006,0448073,518100448073006,25761.670281,701.697025
4236,0460054004,4,046005,4004,0460054,518100460054004,38124.158453,847.80209
4237,0420001009,1,042000,1009,0420001,518100420001009,481671.087081,4543.040936
4238,0462172009,2,046217,2009,0462172,518100462172009,11028.608313,438.277701
4239,0462073006,3,046207,3006,0462073,518100462073006,52517.449346,918.686717
4240,0418012009,2,041801,2009,0418012,518100418012009,20986.418992,579.192316
4241,0430012036,2,043001,2036,0430012,518100430012036,11112.77131,437.663367
4242,0464003005,3,046400,3005,0464003,518100464003005,2694.038753,248.253081
4243,0440021033,1,044002,1033,0440021,518100440021033,31730.511201,726.134693
4244,0438003021,3,043800,3021,0438003,518100438003021,8557.732622,381.40475
4245,0456023009,3,045602,3009,0456023,518100456023009,19628.354482,557.419503
4246,0454081005,1,045408,1005,0454081,518100454081005,23962.921092,599.216595
4247,0424001006,1,042400,1006,0424001,518100424001006,35191.431863,933.280362
4167,0448051999,1,044805,1999,0448051,518100448051999,54753.283672,3346.455218
4168,0462141002,1,046214,1002,0462141,518100462141002,124317.434965,1540.935889
4169,0458082000,2,045808,2000,0458082,518100458082000,420100.004507,2953.993325
4170,0420003004,3,042000,3004,0420003,518100420003004,34245.834809,911.176843
4171,0454191013,1,045419,1013,0454191,518100454191013,98084.500969,1541.435134
4172,0418021007,1,041802,1007,0418021,518100418021007,25646.336999,719.289619
4173,0462113002,3,046211,3002,0462113,518100462113002,38682.866481,796.733069
4174,0446001027,1,044600,1027,0446001,518100446001027,172044.794159,2899.952657
4175,0456011010,1,045601,1010,0456011,518100456011010,24639.876685,619.307458
4176,0404042015,2,040404,2015,0404042,518100404042015,30650.889432,677.003626
4177,0456022009,2,045602,2009,0456022,518100456022009,25030.837068,673.300235
4178,0444011005,1,044401,1005,0444011,518100444011005,34111.381127,876.193042
4179,0414001017,1,041400,1017,0414001,518100414001017,70056.337017,1215.209188
4180,0404042013,2,040404,2013,0404042,518100404042013,51883.710796,1022.413968
4181,0462051018,1,046205,1018,0462051,518100462051018,55212.439223,937.719996
4182,0414002013,2,041400,2013,0414002,518100414002013,6736.624708,319.707288
4183,0408013006,3,040801,3006,0408013,518100408013006,33830.854399,904.026752
4184,0422022011,2,042202,2011,0422022,518100422022011,19577.302267,589.373637
4185,0410034013,4,041003,4013,0410034,518100410034013,27032.947824,755.92757
4186,0454202003,2,045420,2003,0454202,518100454202003,115749.99586,1416.658866
4187,0454203010,3,045420,3010,0454203,518100454203010,286180.674477,2265.674202
4188,0454181011,1,045418,1011,0454181,518100454181011,2104.588283,211.56182
4189,0462156003,6,046215,6003,0462156,518100462156003,54837.879504,932.237265
4190,0440027014,7,044002,7014,0440027,518100440027014,20717.460014,621.38587
4191,0428011001,1,042801,1001,0428011,518100428011001,16527.211821,520.456801
4192,0454102012,2,045410,2012,0454102,518100454102012,17928.24188,564.122189
4193,0454071011,1,045407,1011,0454071,518100454071011,477909.586584,2571.272514
4194,0448062001,2,044806,2001,0448062,518100448062001,250297.972711,2535.276466
4195,0426001009,1,042600,1009,0426001,518100426001009,72637.540222,1483.472636
4196,0462161008,1,046216,1008,0462161,518100462161008,155783.30867,1731.547435
4197,0462041004,1,046204,1004,0462041,518100462041004,32958.733407,725.831963
4198,0410041011,1,041004,1011,0410041,518100410041011,21963.188348,639.831747
4199,0408022004,2,040802,2004,0408022,518100408022004,45242.199784,1099.601744
4200,0460133004,3,046013,3004,0460133,518100460133004,35721.069609,738.445321
4201,0418021012,1,041802,1012,0418021,518100418021012,9052.864054,389.717503
4202,0458091003,1,045809,1003,0458091,518100458091003,1447610.534281,8026.490075
4203,0458061002,1,045806,1002,0458061,518100458061002,372424.799639,3212.822614
4204,0462072004,2,046207,2004,0462072,518100462072004,41444.676667,970.073649
4205,0000000992,0,000000,0992,0000000,518100000000992,40965.04314,1187.350408
4206,0454163006,3,045416,3006,0454163,518100454163006,104271.936525,1322.289502
4207,0430011015,1,043001,1015,0430011,518100430011015,4673.936492,389.768046
4208,0440024017,4,044002,4017,0440024,518100440024017,171831.111041,2106.7169
4209,0410031012,1,041003,1012,0410031,518100410031012,85446.34199,1278.731721
4210,0428014010,4,042801,4010,0428014,518100428014010,32515.95919,822.116894
4211,0414002008,2,041400,2008,0414002,518100414002008,429820.042959,4941.762093
4212,0462132011,2,046213,2011,0462132,518100462132011,20508.65412,602.210992
4213,0444013010,3,044401,3010,0444013,518100444013010,185331.100585,1861.266806
4214,0414003002,3,041400,3002,0414003,518100414003002,54616.254761,2005.118261
4215,0454163003,3,045416,3003,0454163,518100454163003,97514.499736,1327.715732
4216,0446004003,4,044600,4003,0446004,518100446004003,33090.019563,854.357666
4217,0460111004,1,046011,1004,0460111,518100460111004,19025.023969,565.988488
4218,0454073004,3,045407,3004,0454073,518100454073004,27668.193637,762.529735
4219,0462054002,4,046205,4002,0462054,518100462054002,27708.162482,672.577248
4220,0462042010,2,046204,2010,0462042,518100462042010,6158.889153,322.343477
4221,0440023021,3,044002,3021,0440023,518100440023021,14313.543738,557.951616
4158,0462112000,2,046211,2000,0462112,518100462112000,147662.111089,1772.541403
4159,0454102038,2,045410,2038,0454102,518100454102038,43592.654415,1048.788406
4160,0448073017,3,044807,3017,0448073,518100448073017,44978.256912,1088.184003
4161,0404032011,2,040403,2011,0404032,518100404032011,66366.730088,1042.844925
4162,0446003013,3,044600,3013,0446003,518100446003013,50177.035694,1197.343885
4163,0408021003,1,040802,1003,0408021,518100408021003,48663.001433,1190.525361
4164,0456022008,2,045602,2008,0456022,518100456022008,23799.402996,642.415037
4165,0454071999,1,045407,1999,0454071,518100454071999,63049.008813,2860.945597
4166,0462131011,1,046213,1011,0462131,518100462131011,13753.578436,510.589236
4023,0454174004,4,045417,4004,0454174,518100454174004,577868.073742,3895.595645
4024,0454051001,1,045405,1001,0454051,518100454051001,23452.494729,597.508702
4025,0460131014,1,046013,1014,0460131,518100460131014,32905.501191,732.70487
4026,0456011005,1,045601,1005,0456011,518100456011005,28821.854862,742.519824
4027,0412001997,1,041200,1997,0412001,518100412001997,613566.628634,10449.002987
4028,0414003999,3,041400,3999,0414003,518100414003999,512952.863988,9817.30363
4029,0428013004,3,042801,3004,0428013,518100428013004,36876.774716,960.65755
4030,0462042007,2,046204,2007,0462042,518100462042007,185377.594077,3780.026153
4031,0446003999,3,044600,3999,0446003,518100446003999,1388042.708232,22433.794776
4032,0410021001,1,041002,1001,0410021,518100410021001,98906.267791,1290.034783
4033,0460024006,4,046002,4006,0460024,518100460024006,101904.205943,1989.105284
4034,0456012999,2,045601,2999,0456012,518100456012999,18661.508311,978.66874
4035,0446002003,2,044600,2003,0446002,518100446002003,507037.623242,7160.789437
4036,0404042003,2,040404,2003,0404042,518100404042003,609122.244517,3815.546135
4037,0454181006,1,045418,1006,0454181,518100454181006,77385.625476,1452.021078
4038,0460092007,2,046009,2007,0460092,518100460092007,34614.57902,899.124323
4248,0428015004,5,042801,5004,0428015,518100428015004,24784.320335,696.687032
4249,0454172011,2,045417,2011,0454172,518100454172011,4860.795894,333.529213
4250,0436001020,1,043600,1020,0436001,518100436001020,17565.141145,532.270988
4251,0440023042,3,044002,3042,0440023,518100440023042,29302.408281,701.639206
4252,0446001996,1,044600,1996,0446001,518100446001996,25008.667844,1115.986168
4253,0462184004,4,046218,4004,0462184,518100462184004,29550.075427,676.806456
4254,0462172003,2,046217,2003,0462172,518100462172003,92720.436586,1292.381103
4255,0460064012,4,046006,4012,0460064,518100460064012,135419.979087,1720.747638
4256,0404042998,2,040404,2998,0404042,518100404042998,34058.852939,1634.9606
4257,0462185007,5,046218,5007,0462185,518100462185007,31790.042417,721.310209
4258,0436001027,1,043600,1027,0436001,518100436001027,18071.556872,539.966184
4259,0418021032,1,041802,1032,0418021,518100418021032,18758.257532,653.584969
4260,0454142005,2,045414,2005,0454142,518100454142005,53633.397874,1181.428238
4039,0460083017,3,046008,3017,0460083,518100460083017,136256.653495,2038.156836
4040,0462041027,1,046204,1027,0462041,518100462041027,21100.55384,857.257113
4041,0460093005,3,046009,3005,0460093,518100460093005,15902.178872,559.724606
4042,0462124012,4,046212,4012,0462124,518100462124012,34469.503129,798.572632
4043,0440025009,5,044002,5009,0440025,518100440025009,21707.795417,589.743315
4044,0448081009,1,044808,1009,0448081,518100448081009,30709.593168,704.332652
4045,0462054007,4,046205,4007,0462054,518100462054007,24438.28014,636.824664
4046,0420002005,2,042000,2005,0420002,518100420002005,146305.045476,2249.632494
4047,0448074001,4,044807,4001,0448074,518100448074001,22542.000134,736.643815
4048,0458011016,1,045801,1016,0458011,518100458011016,160920.25827,1699.933298
4049,0444021010,1,044402,1010,0444021,518100444021010,14683.139773,484.762174
4050,0454182016,2,045418,2016,0454182,518100454182016,18523.012458,573.153264
4051,0452009994,9,045200,9994,0452009,518100452009994,104428.022379,3451.280927
4052,0438003000,3,043800,3000,0438003,518100438003000,11295.337575,434.605967
4053,0424003000,3,042400,3000,0424003,518100424003000,82707.340716,1384.704194
4054,0422022004,2,042202,2004,0422022,518100422022004,25261.434657,694.899516
4055,0454103016,3,045410,3016,0454103,518100454103016,5326246.389851,9865.038952
4056,0418024999,4,041802,4999,0418024,518100418024999,1355458.027944,4753.358003
4057,0412002001,2,041200,2001,0412002,518100412002001,24280.221627,644.26357
4058,0428023010,3,042802,3010,0428023,518100428023010,37593.226586,981.52087
4261,0454102018,2,045410,2018,0454102,518100454102018,142716.284365,1748.833612
4262,0412001011,1,041200,1011,0412001,518100412001011,50209.115834,906.563127
4263,0000000993,0,000000,0993,0000000,518100000000993,10635799.728205,14777.402769
4264,0440025007,5,044002,5007,0440025,518100440025007,18976.929969,553.664523
4265,0462072005,2,046207,2005,0462072,518100462072005,43442.63059,982.57354
4266,0412002055,2,041200,2055,0412002,518100412002055,46452.825304,1004.190248
4267,0454121021,1,045412,1021,0454121,518100454121021,404251.499631,4399.984373
4268,0442004002,4,044200,4002,0442004,518100442004002,411437.206647,2669.674628
4269,0418011013,1,041801,1013,0418011,518100418011013,23793.950493,625.691102
4270,0410021008,1,041002,1008,0410021,518100410021008,54440.243479,1347.116425
4271,0440025022,5,044002,5022,0440025,518100440025022,26121.847512,670.385332
4272,0404032010,2,040403,2010,0404032,518100404032010,87361.31363,1507.847363
4273,0418024031,4,041802,4031,0418024,518100418024031,30245.826046,681.642505
4274,0460083018,3,046008,3018,0460083,518100460083018,18857.440804,574.324043
4275,0418024032,4,041802,4032,0418024,518100418024032,33832.455287,821.446437
4276,0440024999,4,044002,4999,0440024,518100440024999,129354.798801,3948.544802
4277,0412002048,2,041200,2048,0412002,518100412002048,22508.595557,619.447059
4278,0454191011,1,045419,1011,0454191,518100454191011,131207.530915,1657.620725
4279,0454183002,3,045418,3002,0454183,518100454183002,22857.011978,605.290059
4280,0434001014,1,043400,1014,0434001,518100434001014,13980.344031,484.120173
4059,0454152011,2,045415,2011,0454152,518100454152011,44761.055444,1131.457816
4060,0438003023,3,043800,3023,0438003,518100438003023,14929.623463,574.280099
4061,0410034016,4,041003,4016,0410034,518100410034016,387948.453281,2471.101191
4062,0424003010,3,042400,3010,0424003,518100424003010,32005.053312,825.24306
4063,0442004001,4,044200,4001,0442004,518100442004001,7208.072576,683.907933
4064,0454203008,3,045420,3008,0454203,518100454203008,1783769.993146,6871.97986
4065,0456022005,2,045602,2005,0456022,518100456022005,20248.068473,586.08168
4066,0462041029,1,046204,1029,0462041,518100462041029,16576.531419,779.382979
4067,0452009995,9,045200,9995,0452009,518100452009995,3405.941222,313.937685
4068,0462042011,2,046204,2011,0462042,518100462042011,62586.854769,1031.129477
4069,0456011008,1,045601,1008,0456011,518100456011008,12502.7634,438.160624
4070,0416003999,3,041600,3999,0416003,518100416003999,220053.917804,5682.950344
4071,0436002001,2,043600,2001,0436002,518100436002001,713835.38065,6032.509777
4072,0410021031,1,041002,1031,0410021,518100410021031,80019.69739,1298.763117
4073,0454081007,1,045408,1007,0454081,518100454081007,27500.780686,779.904592
4074,0462061003,1,046206,1003,0462061,518100462061003,61987.979218,1254.243048
4075,0408022007,2,040802,2007,0408022,518100408022007,42321.335091,1068.167661
4076,0454191007,1,045419,1007,0454191,518100454191007,75133.816749,1304.353745
4077,0446001028,1,044600,1028,0446001,518100446001028,16587.588984,605.972119
4078,0454121018,1,045412,1018,0454121,518100454121018,7659.129251,319.339316
4079,0428013007,3,042801,3007,0428013,518100428013007,23813.421096,694.860208
4080,0430021007,1,043002,1007,0430021,518100430021007,60848.071972,1573.835578
4081,0418021000,1,041802,1000,0418021,518100418021000,232693.704539,6269.033855
4082,0410044006,4,041004,4006,0410044,518100410044006,27247.524952,757.298108
4083,0438001022,1,043800,1022,0438001,518100438001022,50054.797834,962.090611
4084,0446001026,1,044600,1026,0446001,518100446001026,61188.53868,1366.496764
4085,0448051008,1,044805,1008,0448051,518100448051008,38569.587683,784.102194
4086,0424001009,1,042400,1009,0424001,518100424001009,24589.469272,694.542388
4087,0456011006,1,045601,1006,0456011,518100456011006,19533.022249,584.745895
4088,0438004009,4,043800,4009,0438004,518100438004009,54170.714031,1131.717874
4281,0418011007,1,041801,1007,0418011,518100418011007,9601.812595,389.793551
4282,0416001014,1,041600,1014,0416001,518100416001014,20015.905321,560.406986
4283,0460084001,4,046008,4001,0460084,518100460084001,362603.097841,4002.960549
4284,0404041004,1,040404,1004,0404041,518100404041004,959452.611943,5680.038842
4285,0418021013,1,041802,1013,0418021,518100418021013,7472.532672,345.545745
4286,0418024027,4,041802,4027,0418024,518100418024027,34845.557736,798.241898
4287,0462132004,2,046213,2004,0462132,518100462132004,52910.554598,1135.385228
4288,0454102023,2,045410,2023,0454102,518100454102023,212236.647264,4927.818502
4289,0404032008,2,040403,2008,0404032,518100404032008,24327.860721,648.842937
4290,0438004018,4,043800,4018,0438004,518100438004018,16210.334352,511.174133
4291,0456022028,2,045602,2028,0456022,518100456022028,66320.639576,1077.860127
4292,0454181014,1,045418,1014,0454181,518100454181014,10205.678966,382.606041
4293,0426002001,2,042600,2001,0426002,518100426002001,195924.480801,2398.727069
4294,0440026025,6,044002,6025,0440026,518100440026025,22598.363281,631.47531
4295,0410041009,1,041004,1009,0410041,518100410041009,36332.412793,941.634519
4296,0460082001,2,046008,2001,0460082,518100460082001,238846.353717,2623.777728
