OBJECTID,TAX_ACCT,GPIN,LRSN,SHAPEarea
63684,49488000,1530500040,67583,7455.571602
61724,47746505,1428485333,65261,6000.009041
63686,49490400,1428965507,67585,5297.645889
61547,47604400,1437452558,65072,2986.618927
63687,49490500,1428776033,67586,5414.107907
61621,47659100,1437453414,65152,2987.637694
63688,49491200,1438318911,67587,2760.384437
61846,47827950,1438963902,65390,4883.963302
63689,61040725,1439910642,68074,8548.420947
61397,47451450,1438967262,64917,6000.140616
63690,61040830,1439645965,68075,12658.272516
61868,47848300,1438968660,65413,3004.907659
63691,61040845,1448397840,68076,7786.757754
61070,47066300,1540771100,64452,32441.797832
63692,61040860,1438784196,68077,6500.090982
61201,47237700,1439455653,64635,22651.00697
63696,61040975,1447775451,68081,33745.221099
61477,47531100,1550531286,65001,8300.014735
63697,61041050,1531604815,68082,5029.757147
61519,47578150,1429705782,65043,10162.349238
63698,61041100,1438931131,68083,5317.463742
61586,47634300,1448438850,65116,7641.048329
63701,61041200,1448028514,68086,4191.277044
61813,47805400,1449037295,65356,75978.530744
63702,61041406,1438522413,68087,5061.747016
61862,47842700,1449025394,65407,19985.469312
63703,61041500,1540205801,68088,7502.247845
63704,61041650,1448257532,68090,3154.901653
61882,47860300,1428894561,65428,5736.953096
63705,61041670,1438328222,68091,1090.352966
62000,47941000,1438659139,65556,5302.127559
63706,61041700,1449291920,68092,7596.621462
61376,47367600,1467199263,64813,2911.179721
63707,61042200,1438757488,68093,5021.477943
61378,47368600,1467199151,64815,10446.551948
63708,61042250,1449156475,68094,10823.293751
61678,47703000,1428483352,65213,2499.998277
61929,47888600,1540316514,65478,16061.83891
63710,61042500,1458352245,68096,8293.260478
63711,61042900,1438776248,68097,5379.680672
61844,47827350,1550653710,65388,8124.939215
63712,61043175,1449245179,68098,7666.18058
61418,47480000,1550651064,64940,5393.240382
61671,47700500,1448018123,65204,7028.380357
63713,61043200,1429884554,68099,4058.980193
61411,47464300,1428984051,64932,4125.035281
63714,61043400,1438640638,68100,5081.297493
63715,61043550,1437201492,68101,1915.540977
61922,47883800,1428976966,65470,5500.051931
63716,61043700,1449035652,68102,9735.324126
61555,47609000,1457670258,65080,6249.993695
63717,61043775,1439168345,68103,7722.658924
61453,47523005,1429736637,64977,10564.548804
63718,61043880,1530408157,68104,7505.278276
61932,47891200,1437465214,65481,4311.671874
63719,61043900,1428565457,68105,5542.013617
61796,47792450,1531488008,65339,14313.838662
63720,61043950,1429893211,68106,3095.236339
61797,47792455,1531487058,65340,8545.359591
63721,61043955,1429893204,68107,3110.577245
61114,47117105,1457565264,76507,7805.198563
63722,61044000,1449441563,68108,2155.062954
61118,47117410,1457565364,76347,10163.559462
63925,61023100,1438606739,67993,9383.015533
61919,47882001,1438182875,80756,39393.693957
63926,61023150,1439221497,67994,13507.713829
61129,47126700,1428871920,64518,11196.538829
63927,61024025,1540150431,67995,8683.752183
61985,47928200,1438071137,65541,5518.450851
63928,61024050,1438459839,67996,6882.59991
63929,61024100,1540872578,67997,34443.791747
61367,47354550,1438529622,64804,4963.297914
63930,61024500,1437873743,67998,5002.032171
61088,47082800,1437690484,64470,2834.995774
63931,61025800,1438990970,67999,7553.601268
61709,47733815,1436684363,65246,2700.017165
63932,61026600,1531646000,68000,6670.943265
61404,47456005,1436687373,64925,4999.917027
61706,47728996,1436688258,78154,4886.378095
63934,61027000,1439298734,68002,8666.971807
61705,47728994,1436688360,78153,2500.172927
63936,61028300,1429209077,68004,5261.83602
61598,47642701,1436781376,65128,7299.953418
63937,61028400,1438423446,68005,2524.369914
61741,47760300,1437300454,65280,3496.489982
63938,61028500,1449316825,68006,5350.008951
61371,47358300,1437209793,64808,3937.528955
63939,61028550,1439639183,68007,6982.713102
61962,47908600,1437300742,65513,5250.055629
61361,47353000,1428867798,64798,2499.590356
63940,61028625,1438312522,68008,3571.889573
61107,47112600,1447377832,64493,22513.899556
63941,61028635,1448585259,68009,7900.596747
61275,47302400,1550665198,64711,7499.978172
63942,61028639,1448585344,68010,4070.736119
61013,47413700,1439791839,64884,7458.919928
63943,61028900,1429203481,68012,3856.445266
61652,47688600,1438977158,65184,2549.971809
63944,61030300,1438957514,68013,5291.216788
61976,47920400,1449284409,65529,4305.002615
63945,61030315,1436588244,68014,3143.262797
61653,47688800,1438309822,65185,3039.811989
63946,61030317,1436588231,68015,3140.985838
61384,47375600,1520258442,64821,6067.752112
63947,61030325,1540171219,68016,15650.316372
61185,47220200,1438305711,64619,1929.060075
63948,61030350,1438876161,68017,9634.374072
61026,47427500,1438302740,64897,3015.988146
63949,61030375,1437106960,68018,3088.749472
61556,47611800,1436577972,65081,1901.124181
63950,61030376,1437106857,68019,3033.348005
61650,47688390,1438868006,65182,4507.584155
63951,61030385,1438415248,68020,2090.837781
63953,61030400,1438616178,68022,6459.633
61651,47688405,1438868019,65183,4485.497384
63954,61032150,1540315772,68023,9475.39156
61480,47536500,1428754983,65004,3318.023766
63956,61032400,1448697089,68025,6626.920062
61360,47352400,1428754666,64797,3937.880495
63958,61034000,1438938136,68027,5036.914083
61911,47876200,1428877144,65458,2910.30033
63959,61034100,1438878726,68028,6929.888358
61749,47764100,1437881320,65288,3735.103594
63960,61034200,1438990209,68029,7551.555121
61413,47471700,1428879046,64935,4991.682155
63961,61034400,1438091420,68030,2826.990456
61514,47577000,1436793221,65038,7265.908461
64001,61049960,1436680499,68157,6345.599259
61788,47787200,1436789809,65331,7269.778038
63067,49003505,1429197810,66935,16859.732499
61775,47780600,1449439352,65318,9014.28325
63120,49068400,1520142988,66990,6595.582244
61097,47093000,1550401707,64479,9133.490617
63122,49069000,1429185685,66992,37217.953605
61743,47761200,1457133729,65282,11813.852573
61135,47130900,1447240822,64524,9138.713716
63268,49179600,1429187633,67140,16979.245765
63592,49418900,1520147413,67489,7572.445863
61566,47616550,1437564635,80619,6029.62861
63619,49438700,1520140788,67516,4939.3354
63792,60029200,1520064419,,38992.846438
63859,60086532,1429097816,67919,59890.467859
63860,60086534,1429190906,67920,17122.25656
63861,60086536,1429191941,67921,13409.832489
63662,49471000,1457406942,67560,10002.817718
63839,60072000,1448602888,67884,248941.640841
63851,60076500,1448517786,67899,112271.679649
63319,49236000,1429524215,67192,5244.882205
63492,49355205,1429609693,67380,2552.294454
63788,60026700,1429505836,67799,90780.119789
63789,60026710,1429506617,67800,43864.811861
63323,49240300,1458506347,67196,8464.282632
63294,49214200,1439513684,67167,7683.334826
63728,49584775,1437981605,67711,2311.361376
63729,49588000,1428991543,67712,6036.28807
63730,49591900,1531905170,67713,5039.464648
63731,49592400,1438289004,67714,3779.439724
63732,49593100,1448228621,67715,5433.507497
63733,49593300,1448227554,67716,5418.767335
63735,49595100,1448228549,67718,6067.457168
63737,49596100,1448162460,67720,2474.968206
63738,49596202,1448740521,67721,8353.755998
63740,49596400,1449230898,67723,7148.577393
63741,49596500,1550469241,67724,8596.621444
63742,49596800,1448337473,67725,5010.075371
63743,49596806,1448338309,67726,4966.600286
63744,49597400,1448991255,67727,6952.785703
63745,49600200,1428975467,67728,2563.401384
63746,49601000,1541002761,67729,4971.484226
63747,500000,1458172852,753,287460.378725
63748,80393000,1458038986,72365,106761.998005
63749,54328592,1438682947,67730,14727.601222
63750,54328605,1438498582,67731,15449.471458
63751,600002,1448005484,37763,4923.355882
63752,600003,1448005572,37756,5027.763351
63753,600004,1448004488,37758,6297.454431
63754,600005,1448006312,37774,5024.047051
63755,600006,1448007371,,5042.49044
63756,600007,1448006400,37768,5053.376743
63757,600008,1448007443,37777,5038.60038
63758,600010,1448007445,,5014.505221
63759,60001040,1458111810,67732,64934.262775
63760,60001074,1458109980,67733,57274.453683
63761,60001076,1458107733,67734,105066.241771
63762,60001080,1458211021,67735,32041.795142
63763,600012,1448005566,37783,5267.786164
63764,600016,1448007602,37760,5020.125817
63765,600023,1448006315,37766,4976.955824
63766,60004200,1448611188,67743,131501.665246
63992,61040200,1531718238,68065,8359.105793
63994,61040400,1438434865,68067,2458.608747
63995,61040450,1437795572,68068,5048.698924
63996,61040500,1436492457,68069,2695.509579
63997,61040530,1438336734,68070,5476.295244
63998,61040540,1438336756,68071,5671.375566
63999,61040650,1438736782,68072,5177.855685
64000,61040700,1540215892,68073,11284.022603
63779,60016500,1530663130,67783,9907.08616
63780,60018300,1446090851,67784,2996.403133
63782,60024000,1448416310,67791,132887.003611
63784,60025002,1438602083,67794,81333.25186
63785,60025003,1438601203,67795,156806.604995
63790,60026800,1447384589,67801,45923.366432
63791,60029002,1521578947,67805,3145.14738
63794,60030600,1448103402,67809,10990.081647
63796,60032400,1447587302,67812,50827.533044
63797,60035001,1447280104,67814,26873.734
63798,60036400,1427774917,67816,91526.40588
63801,60039950,1520807637,67822,9159.402624
63802,60043000,1510974402,67824,55373.228669
63803,60043010,1510879376,67825,42787.545964
63804,60043020,1510874237,67826,49800.992219
63805,60043030,1510865928,67827,56163.78022
63413,49294900,1437747889,67298,5542.600943
63414,49295801,1458060239,67299,7850.81782
63415,49295820,1457174092,67300,9140.112804
63457,49328900,1429302367,67344,6532.764239
63458,49329802,1540088439,67345,6061.454162
63459,49329804,1540088443,67346,6065.119955
63460,49329806,1540088353,67347,14804.076521
63461,49330700,1550444493,67348,10493.790273
63462,49331600,1530972507,67349,7016.227611
63463,49332000,1457998373,67350,5240.083481
63464,49332500,1439259140,67351,6781.458243
63468,49334300,1530216919,67355,9102.126169
63469,49337000,1540339173,67357,7321.901396
63470,49342900,1449314562,67358,2569.26293
63471,49342910,1449314592,67359,2518.379714
63472,49342920,1449315542,67360,5098.899668
63473,49343000,1521881360,67361,6670.334839
63474,49344000,1428988540,67362,4142.218776
63475,49345350,1550231878,67363,7745.976062
63476,49345900,1438409425,67364,3678.260761
63477,49346200,1438560194,67365,11578.540364
63478,49346300,1449906924,67366,78788.006571
63479,49346310,1449916005,67367,26541.45704
63480,49347100,1550440084,67368,7967.064745
63481,49350000,1531622834,67369,4623.044115
63483,49352252,1521883952,67371,6214.830165
63484,49352500,1448946535,67372,6033.22917
63485,49353602,1550372552,67373,5155.032076
63486,49353702,1550372695,67374,8595.309135
63487,49354700,1531180656,67375,7610.193368
63488,49355100,1530879274,67376,6844.473577
63490,49355130,1438001207,67378,8515.070321
63491,49355200,1429609691,67379,2709.293427
63493,49355210,1428697509,67381,15513.478238
63494,49355300,1438001385,67382,5712.657263
63495,49355400,1550025079,67383,8917.04446
63496,49355600,1540435491,67384,5700.404155
63497,49356500,1438671828,67385,5052.651686
63498,49356550,1449400669,67386,5470.710854
63499,49356560,1540215011,67387,7502.721693
63500,49356575,1448498714,67388,8756.238634
63501,49356600,1449728580,67389,6898.818703
63502,49356800,1449406264,67390,8459.650485
63503,49356900,1438875144,67391,6594.019381
63504,49357150,1449219735,67392,6721.348848
63505,49357600,1438861845,67393,6560.009299
63506,49358000,1429634244,67394,5795.888975
63507,49358500,1531809275,67395,5064.768183
63508,49359000,1449642304,67396,6250.017658
63509,49359100,1449642346,67397,6250.236256
63510,49359150,1449641495,67398,10739.824371
63511,49359200,1540532533,67399,25599.840918
63512,49359250,1449642498,67400,10002.708312
63513,49359300,1449643339,67401,7504.773968
63516,49359400,1550041548,67404,8003.333479
63517,49360000,1550063325,67405,9524.958702
63518,49360301,1531600176,67406,16416.631305
63519,49360800,1530583673,67407,7564.960592
63520,49361200,1540315165,67408,9210.190745
63521,49362100,1540017772,67409,7523.778902
63522,49362800,1457161807,67410,19135.051476
63523,49363950,1541505378,67412,22197.274756
63524,49364800,1550625731,67413,8610.735502
63527,49365100,1530585950,67416,7475.026175
63529,49365900,1428635511,67418,17009.927221
63530,49366400,1457531118,67419,9877.342677
63531,49366500,1449818790,67420,7262.267296
63532,49369500,1540820821,67422,9245.452055
63533,49370400,1449109336,67423,6445.022459
63534,49371300,1449818272,67424,7308.539518
63536,49372800,1550442108,67426,7847.488782
63537,49374900,1448265393,67427,6355.167406
63538,49375800,1540542655,67428,6917.822954
63539,49376700,1540822238,67429,7659.668113
63540,49377900,1428640485,67430,6571.571227
63541,49378100,1540555783,67431,7659.480057
63542,49381000,1439824991,67432,7458.157475
63543,49381800,1439139007,67433,11806.238186
63544,49382805,1429226233,75261,5747.729261
63545,49382990,1531093360,67436,6467.652442
63546,49383300,1531667689,67437,7678.120763
63547,49383410,1439249174,67438,5431.156258
63548,49383500,1449644884,67439,1559.692263
63551,49383800,1437806424,67442,6816.499946
63552,49384750,1438768794,67443,3504.404637
63553,49384900,1438890276,67444,7530.832235
63554,49386500,1438769707,67445,6494.882789
63555,49387100,1438889899,67450,6227.414312
63556,49388200,1447385839,67451,77736.293851
63557,49388800,1467176566,67452,1971.999465
63559,49389900,1437974394,67454,12581.369665
63560,49390000,1447382812,67455,90130.135739
63561,49390450,1439156961,67456,9122.512015
63562,49390600,1448271458,67457,5192.811661
63564,49391800,1437971155,67459,6098.680439
63565,49392400,1439227609,67460,11333.211639
63566,49392600,1437541312,67461,4038.750837
63567,49393300,1439126278,67462,21032.856819
63568,49393600,1550029001,67463,8233.430031
63569,49395100,1438311974,67465,3314.802607
63572,49396200,1437012155,67468,4488.124571
63573,49398000,1540442681,67469,7285.329706
63723,61044076,1457359735,68109,11760.896138
63724,61044090,1449619842,68111,10478.600781
63725,61044130,1457536483,68112,9758.743746
63806,60043040,1510972017,67828,57519.529291
63825,60051300,1437136753,67851,28834.160428
63828,60053100,1439240302,67854,72848.696112
63833,60063000,1437495347,67874,15535.55304
63834,60068000,1458325725,67879,15664.315216
63835,60069000,1437332459,67880,39894.0949
63836,60069100,1428730186,67881,354.391017
63837,60069600,1446092796,67882,37802.023488
63838,60070100,1448526786,67883,153294.113709
63843,60075015,1448735162,67890,520946.878999
63844,60075500,1447581422,67891,176943.88459
63845,60075501,1447581188,67892,1492.72468
47929,36855600,1540489442,50464,9274.769703
47200,36222110,1458093879,49664,117756.776868
47789,36764000,1458263353,50321,38584.603862
47119,36161400,1540124508,49578,16636.898278
47326,36342100,1540152096,49834,4999.977719
47412,36744250,1530618349,50288,9090.120862
47890,36820312,1457235783,76935,113342.109416
47889,36820310,1457235397,76934,129223.092006
47878,36820210,1457235585,50411,31371.043853
47879,36820215,1457232345,50412,176015.080283
47611,36573300,1438052167,50047,3638.356543
47053,36106400,1428900409,49512,1693.250071
47184,36208900,1439475337,49647,20387.221943
47207,36226400,1540784486,49671,7283.11285
47210,36229505,1429597871,49674,88005.83424
47211,36230900,1530212321,49675,8652.753617
47292,36308750,1531298185,49800,7500.231917
47566,36872600,1437374189,50491,2616.46461
47749,36676600,1437214362,50190,2590.600073
47776,36704000,1438181970,50219,17472.684932
47935,36919900,1448247413,50556,11923.009359
47991,36964300,1458422786,50616,8855.408122
47888,36820308,1457222237,75086,284855.752344
47311,36334000,1428461632,49819,4999.959005
47520,36477000,1468010080,82819,24256.920696
47900,36832800,1427789999,50431,4701.354222
